,Unnamed: 0,games_played,is_home,avg_points,goals_for,goals_against,avg_goals,margin,goal_diff,win_percentage,sos,opp_is_home,opp_avg_points,opp_avg_goals,opp_margin,opp_goal_diff,opp_win_percentage,opp_opp_record,current_team_home_possession,current_team_away_possession,current_team_home_attacks,current_team_away_attacks,current_team_home_dangerous_attacks,current_team_away_dangerous_attacks,current_team_home_yellow_card,current_team_away_yellow_card,current_team_home_corner_kicks,current_team_away_corner_kicks,current_team_home_shots_on_target,current_team_away_shots_on_target,current_team_home_shots_total,current_team_away_shots_total,current_team_home_ball_safe,current_team_away_ball_safe,current_team_home_played,current_team_away_played,current_team_home_possession.1,current_team_away_possession.1,current_team_home_attacks.1,current_opp_away_attacks,current_opp_home_dangerous_attacks,current_opp_away_dangerous_attacks,current_opp_home_yellow_card,current_opp_away_yellow_card,current_opp_home_corner_kicks,current_opp_away_corner_kicks,current_opp_home_shots_on_target,current_opp_away_shots_on_target,current_opp_home_shots_total,current_opp_away_shots_total,current_opp_home_ball_safe,current_opp_away_ball_safe,current_opp_home_played,current_opp_away_played,e_f_dangerous_attacks,e_f_shots_total,e_f_shots_on_target,e_f_ball_safe,e_f_possession,e_f_attacks,opp_e_f_dangerous_attacks,opp_e_f_shots_total,opp_e_f_shots_on_target,opp_e_f_ball_safe,opp_e_f_possession,opp_e_f_attacks,prev_opp_e_f_dangerous_attacks,prev_opp_e_f_shots_total,prev_opp_e_f_shots_on_target,prev_opp_e_f_ball_safe,prev_opp_e_f_possession,prev_opp_e_f_attacks,opp_opp_e_f_dangerous_attacks,opp_opp_e_f_shots_total,opp_opp_e_f_shots_on_target,opp_opp_e_f_ball_safe,opp_opp_e_f_possession,opp_opp_e_f_attacks
255,255,24,0,1,3,1,1,0,7,0.490740740741,1.1052193513,1,1,1,0,2,0.470873786408,0.481481481481,54.1111111111,48.6666666667,123.777777778,110.0,71.6666666667,53.25,1.18181818182,2.38461538462,6.33333333333,5.33333333333,6.55555555556,4.25,12.5555555556,7.25,101.666666667,95.8333333333,11.0,13.0,54.1111111111,48.6666666667,123.777777778,89.5714285714,55.4166666667,40.0,1.91666666667,1.88888888889,4.33333333333,4.85714285714,4.91666666667,3.57142857143,11.1666666667,7.57142857143,98.25,90.8571428571,12.0,9.0,61.1428571429,9.52380952381,5.2380952381,98.3333333333,51.0,115.904761905,49.7368421053,9.84210526316,4.42105263158,95.5263157895,49.0526315789,101.684210526,45.9,9.5,5.35,99.1,49.75,103.65,47.6363636364,8.90909090909,4.95454545455,95.0454545455,45.4090909091,99.2272727273
256,256,1,1,3,1,0,1,1,1,1.0,2.0,0,3,2,1,1,1.0,0.0,52.0,48.3340375525,88.0,97.6178600524,41.0,48.0915362479,2.0,1.83671114964,3.0,4.16590153142,3.0,4.1918022718,3.0,8.13783220611,75.0,92.8793183381,1.0,0.0,52.0,48.3340375525,88.0,97.6178600524,43.0,48.0915362479,3.0,1.83671114964,5.0,4.16590153142,9.0,4.1918022718,12.0,8.13783220611,70.0,92.8793183381,1.0,0.0,41.0,3.0,3.0,75.0,52.0,88.0,43.0,12.0,9.0,70.0,39.0,77.0,39.0,11.0,6.0,80.0,48.0,86.0,56.0,11.0,5.0,61.0,61.0,75.0
257,257,2,0,3,2,1,1,1,2,1.0,1.12745098039,1,1,2,1,2,0.5,0.5,52.0,48.3340375525,99.5,97.6178600524,52.5,48.0915362479,2.0,1.83671114964,3.5,4.16590153142,3.5,4.1918022718,5.0,8.13783220611,93.5,92.8793183381,2.0,0.0,52.0,48.3340375525,99.5,79.0,34.0,41.0,0.0,4.0,3.0,4.0,5.0,2.0,6.0,6.0,75.0,77.0,1.0,1.0,52.5,5.0,3.5,93.5,52.0,99.5,37.5,6.0,3.5,76.0,47.5,79.0,58.0,10.5,6.5,87.0,43.5,100.0,48.0,11.0,6.5,80.5,52.5,87.5
258,258,3,1,2,1,3,1,0,0,0.666666666667,0.693548387097,0,0,0,-2,-6,0.25,0.777777777778,52.0,45.0,99.5,88.0,52.5,36.0,2.0,3.0,3.5,2.0,3.5,3.0,5.0,4.0,93.5,89.0,2.0,1.0,52.0,45.0,99.5,79.0,67.5,38.5,1.5,3.5,5.0,4.5,3.0,3.0,9.5,5.5,114.0,81.0,2.0,2.0,47.0,4.66666666667,3.33333333333,92.0,49.6666666667,95.6666666667,53.0,7.5,3.0,97.5,47.75,102.25,45.0,8.0,4.33333333333,80.3333333333,50.0,89.3333333333,57.0,11.0,6.5,92.75,49.5,107.25
259,259,4,0,1,1,1,1,0,0,0.617647058824,1.56743566992,1,2,1,0,2,0.717391304348,0.25,50.6666666667,45.0,103.0,88.0,52.0,36.0,2.0,3.0,4.0,2.0,3.66666666667,3.0,6.0,4.0,98.0,89.0,3.0,1.0,50.6666666667,45.0,103.0,108.0,60.3333333333,48.5,1.66666666667,2.5,5.33333333333,4.5,7.33333333333,5.0,16.0,7.5,86.0,93.0,3.0,2.0,48.0,5.5,3.5,95.75,49.25,99.25,55.6,12.6,6.4,88.8,49.2,105.8,50.4,7.4,3.2,97.0,48.6,101.0,56.75,10.75,6.0,85.0,55.75,92.0
260,260,5,1,1,2,2,1,0,0,0.590909090909,0.51912568306,0,0,0,-2,-7,0.166666666667,0.769230769231,50.6666666667,43.0,103.0,81.0,52.0,41.5,2.0,2.0,4.0,2.0,3.66666666667,3.5,6.0,5.5,98.0,87.5,3.0,2.0,50.6666666667,43.0,103.0,117.5,74.0,57.0,1.0,1.5,6.33333333333,7.0,6.33333333333,4.0,13.0,6.5,118.0,107.5,3.0,2.0,47.8,5.8,3.6,93.8,47.6,94.2,67.2,10.4,5.4,113.8,51.2,127.2,54.5,12.6666666667,6.16666666667,87.6666666667,50.8333333333,103.333333333,56.4,8.0,3.6,104.4,51.2,118.0
261,261,5,0,1,2,2,1,0,0,0.590909090909,1.00496342738,1,1,1,-1,-3,0.409090909091,0.590909090909,50.6666666667,43.0,103.0,81.0,52.0,41.5,2.0,2.0,4.0,2.0,3.66666666667,3.5,6.0,5.5,98.0,87.5,3.0,2.0,50.6666666667,43.0,103.0,112.333333333,50.5,59.6666666667,2.5,2.0,11.0,6.0,7.5,3.0,13.0,6.33333333333,74.5,99.3333333333,2.0,3.0,47.8,5.8,3.6,93.8,47.6,94.2,56.0,9.0,4.8,89.4,46.0,100.0,54.5,12.6666666667,6.16666666667,87.6666666667,50.8333333333,103.333333333,54.4,8.6,3.8,82.2,53.8,96.2
262,262,7,1,1,1,3,1,0,0,0.566666666667,1.28682755153,0,1,1,0,2,0.555555555556,0.763157894737,51.75,46.6666666667,98.75,90.3333333333,49.5,52.0,1.75,2.0,3.25,2.66666666667,4.25,4.33333333333,7.0,8.33333333333,97.0,88.0,4.0,3.0,51.75,46.6666666667,98.75,123.333333333,54.5,57.3333333333,1.0,1.0,6.0,3.33333333333,3.75,4.0,9.75,7.66666666667,105.75,103.666666667,4.0,3.0,50.5714285714,7.57142857143,4.28571428571,93.1428571429,49.5714285714,95.1428571429,55.7142857143,8.85714285714,3.85714285714,104.857142857,51.7142857143,119.857142857,52.0,9.0,5.28571428571,90.5714285714,45.8571428571,97.0,52.25,12.125,5.875,86.25,51.125,97.375
263,263,8,0,1,1,0,1,0,1,0.617647058824,1.35294924554,1,1,1,0,3,0.6,0.385714285714,50.6,46.6666666667,100.2,90.3333333333,47.2,52.0,1.6,2.0,3.6,2.66666666667,3.8,4.33333333333,6.2,8.33333333333,98.4,88.0,5.0,3.0,50.6,46.6666666667,100.2,97.25,44.0,58.25,1.33333333333,1.75,4.66666666667,5.0,6.33333333333,3.75,10.3333333333,8.0,98.0,90.75,3.0,4.0,49.0,7.0,4.0,94.5,49.125,96.5,52.1428571429,9.0,4.85714285714,93.8571428571,47.2857142857,103.714285714,55.25,9.125,4.125,104.875,52.0,118.5,59.1428571429,12.1428571429,5.71428571429,105.571428571,60.5714285714,115.0
264,264,9,0,1,1,1,1,0,1,0.602564102564,0.954578417427,1,1,1,-1,-2,0.391891891892,0.361111111111,50.6,46.25,100.2,93.0,47.2,47.5,1.6,2.0,3.6,2.75,3.8,4.25,6.2,8.0,98.4,94.25,5.0,4.0,50.6,46.25,100.2,86.6666666667,52.8,48.3333333333,1.8,2.0,5.4,7.0,5.2,5.33333333333,11.0,8.66666666667,89.0,84.0,5.0,3.0,47.3333333333,7.0,4.0,96.5555555556,48.6666666667,97.0,51.125,10.125,5.25,87.125,50.5,94.0,51.875,8.625,4.5,97.625,48.25,109.0,58.0,10.375,5.125,90.5,53.125,97.5
265,265,10,1,1,0,2,1,-1,-1,0.546511627907,0.814245359161,0,0,1,0,0,0.325,0.462962962963,50.6,45.4,100.2,92.0,47.2,47.4,1.6,1.6,3.6,3.4,3.8,4.0,6.2,8.0,98.4,93.8,5.0,5.0,50.6,45.4,100.2,89.75,50.0,43.5,1.6,0.75,3.2,5.25,5.4,4.5,10.0,8.75,87.6,90.5,5.0,4.0,47.3,7.1,3.9,96.1,48.0,96.1,47.1111111111,9.44444444444,5.0,88.8888888889,50.0,91.2222222222,50.8888888889,9.88888888889,5.44444444444,87.4444444444,51.3333333333,93.6666666667,57.8181818182,9.09090909091,3.54545454545,104.181818182,51.2727272727,116.272727273
266,266,11,0,1,3,1,1,0,1,0.585106382979,1.55924571175,1,1,2,1,12,0.695652173913,0.566666666667,51.0,45.4,104.5,92.0,48.8333333333,47.4,1.5,1.6,3.66666666667,3.4,4.5,4.0,7.16666666667,8.0,104.333333333,93.8,6.0,5.0,51.0,45.4,104.5,96.6,48.8,46.8,1.6,2.4,5.4,3.0,7.0,2.4,10.8,6.4,83.6,95.2,5.0,5.0,48.1818181818,7.54545454545,4.27272727273,99.5454545455,48.4545454545,98.8181818182,47.8,8.6,4.7,89.4,51.7,96.6,47.6363636364,9.63636363636,4.81818181818,89.0909090909,49.4545454545,92.0909090909,53.0,9.2,4.6,97.3,48.8,110.2
267,267,12,1,1,1,1,1,0,1,0.576923076923,1.49293851436,0,1,1,0,2,0.671875,0.418032786885,51.0,45.4,104.5,92.0,48.8333333333,47.4,1.5,1.33333333333,3.66666666667,3.4,4.5,4.0,7.16666666667,8.0,104.333333333,93.8,6.0,6.0,51.0,45.4,104.5,93.8333333333,55.0,51.3333333333,2.0,1.85714285714,5.57142857143,5.0,6.42857142857,4.5,12.7142857143,8.83333333333,91.5714285714,89.8333333333,7.0,7.0,48.1818181818,7.54545454545,4.27272727273,99.5454545455,48.4545454545,98.8181818182,53.3076923077,10.9230769231,5.53846153846,90.7692307692,50.6923076923,98.0,47.8,8.6,4.7,89.4,51.7,96.6,61.5833333333,10.9166666667,5.75,91.8333333333,50.3333333333,111.833333333
268,268,13,0,1,0,0,1,0,1,0.570175438596,0.991766895762,1,1,1,-1,-3,0.40625,0.359649122807,51.0,45.4,104.5,92.0,48.8333333333,47.4,1.28571428571,1.33333333333,3.66666666667,3.4,4.5,4.0,7.16666666667,8.0,104.333333333,93.8,7.0,6.0,51.0,45.4,104.5,103.833333333,49.5,51.1666666667,1.85714285714,1.57142857143,7.83333333333,4.66666666667,6.66666666667,3.5,11.6666666667,7.0,90.6666666667,99.6666666667,7.0,7.0,48.1818181818,7.54545454545,4.27272727273,99.5454545455,48.4545454545,98.8181818182,50.3333333333,9.33333333333,5.08333333333,95.1666666667,47.3333333333,100.333333333,53.3076923077,10.9230769231,5.53846153846,90.7692307692,50.6923076923,98.0,45.4444444444,6.44444444444,2.66666666667,96.0,46.3333333333,91.7777777778
269,269,14,0,1,0,1,1,0,0,0.532786885246,1.19559552722,1,1,1,0,2,0.516393442623,0.474358974359,51.0,47.5,104.5,91.5,48.8333333333,48.8333333333,1.28571428571,1.71428571429,3.66666666667,3.33333333333,4.5,3.83333333333,7.16666666667,8.0,104.333333333,91.5,7.0,7.0,51.0,47.5,104.5,97.8,59.2,39.6,1.71428571429,1.33333333333,7.2,4.8,6.0,3.0,10.2,8.6,95.6,103.8,7.0,6.0,48.8333333333,7.58333333333,4.16666666667,97.9166666667,49.25,98.0,49.4,9.4,4.5,99.7,46.9,105.555555556,49.3076923077,8.69230769231,4.76923076923,94.3076923077,46.9230769231,98.9230769231,55.25,11.3333333333,5.41666666667,102.333333333,57.0833333333,108.916666667
270,270,15,1,1,2,2,1,0,0,0.530303030303,1.3245933937,0,1,1,0,10,0.578125,0.529411764706,51.0,47.5714285714,104.5,92.4285714286,48.8333333333,48.1428571429,1.28571428571,1.875,3.66666666667,3.28571428571,4.5,3.85714285714,7.16666666667,8.42857142857,104.333333333,91.4285714286,7.0,8.0,51.0,47.5714285714,104.5,99.3333333333,46.1666666667,48.0,1.42857142857,1.85714285714,4.5,3.33333333333,5.83333333333,2.33333333333,9.0,6.66666666667,88.8333333333,96.5,7.0,7.0,48.4615384615,7.84615384615,4.15384615385,97.3846153846,49.1538461538,98.0,47.0833333333,7.83333333333,4.08333333333,92.6666666667,51.5833333333,99.5833333333,49.4545454545,9.63636363636,4.54545454545,97.6363636364,47.3636363636,102.8,54.0909090909,9.54545454545,5.09090909091,106.363636364,48.1818181818,113.636363636
271,271,16,0,1,1,1,1,0,0,0.528169014085,0.800231796784,1,0,1,-1,-6,0.315384615385,0.551948051948,50.5714285714,47.5714285714,103.714285714,92.4285714286,50.8571428571,48.1428571429,1.125,1.875,4.14285714286,3.28571428571,4.85714285714,3.85714285714,8.28571428571,8.42857142857,102.571428571,91.4285714286,8.0,8.0,50.5714285714,47.5714285714,103.714285714,83.5,46.8,42.0,0.833333333333,1.0,6.8,3.0,3.4,2.33333333333,6.4,6.33333333333,96.8,91.5,7.0,7.0,49.5,8.35714285714,4.35714285714,97.0,49.0714285714,98.0714285714,44.1818181818,6.36363636364,2.81818181818,93.9090909091,46.3636363636,88.8181818182,47.2142857143,7.92857142857,4.28571428571,91.7857142857,51.8571428571,99.5,52.5,9.78571428571,4.92857142857,95.5714285714,48.8571428571,106.071428571
272,272,17,1,1,0,1,1,-1,-1,0.5,1.42441823926,0,1,1,0,2,0.634146341463,0.615384615385,50.5714285714,47.5,103.714285714,90.75,50.8571428571,46.625,1.125,2.0,4.14285714286,3.25,4.85714285714,3.625,8.28571428571,8.0,102.571428571,89.875,8.0,9.0,50.5714285714,47.5,103.714285714,93.8571428571,53.1111111111,51.4285714286,1.875,1.44444444444,5.33333333333,5.0,6.22222222222,4.0,11.8888888889,8.85714285714,90.4444444444,89.8571428571,9.0,9.0,48.6,8.13333333333,4.2,95.8,48.9333333333,96.8,52.375,10.5625,5.25,90.1875,51.25,96.8125,44.25,6.75,3.08333333333,92.8333333333,46.9166666667,89.0833333333,37.9333333333,8.0,4.0,78.6,49.2,82.9285714286
273,273,18,1,1,0,1,1,-1,-2,0.462962962963,1.16956942429,0,1,1,-1,-1,0.5,0.355263157895,50.75,47.5,104.25,90.75,50.0,46.625,1.22222222222,2.0,4.625,3.25,4.625,3.625,8.0,8.0,101.875,89.875,9.0,9.0,50.75,47.5,104.25,111.111111111,58.75,51.3333333333,1.33333333333,1.6,6.75,4.0,5.25,4.55555555556,11.25,8.33333333333,90.75,109.222222222,6.0,10.0,48.3125,8.0,4.125,95.875,49.125,97.5,53.6153846154,9.23076923077,4.76923076923,103.538461538,48.7692307692,109.846153846,51.8888888889,10.5555555556,5.5,90.2222222222,51.5,97.7777777778,51.0714285714,9.35714285714,4.71428571429,91.7142857143,51.2857142857,94.1428571429
274,274,19,0,1,2,1,1,-1,-1,0.488235294118,0.908052651955,1,0,1,-1,-3,0.369047619048,0.609756097561,49.7777777778,47.5,101.777777778,90.75,48.5555555556,46.625,1.2,2.0,4.22222222222,3.25,4.44444444444,3.625,7.66666666667,8.0,100.777777778,89.875,10.0,9.0,49.7777777778,47.5,101.777777778,94.8888888889,48.625,43.7777777778,1.25,0.7,5.125,5.11111111111,5.125,4.44444444444,10.5,9.55555555556,83.75,95.5555555556,8.0,11.0,47.6470588235,7.82352941176,4.05882352941,95.6470588235,48.7058823529,96.5882352941,46.0588235294,10.0,4.76470588235,90.0,49.1764705882,93.8235294118,53.5333333333,9.26666666667,4.6,101.466666667,48.8,107.6,47.0625,7.875,4.25,93.6875,51.8125,100.8125
275,275,20,1,1,1,1,1,-1,-1,0.488888888889,1.35565909196,0,1,1,0,3,0.598214285714,0.675824175824,49.7777777778,47.1111111111,101.777777778,89.1111111111,48.5555555556,45.6666666667,1.2,1.9,4.22222222222,3.44444444444,4.44444444444,3.55555555556,7.66666666667,8.44444444444,100.777777778,90.1111111111,10.0,10.0,49.7777777778,47.1111111111,101.777777778,90.7777777778,54.6,42.3333333333,1.91666666667,1.9,5.3,3.66666666667,6.7,4.66666666667,12.9,8.66666666667,103.3,95.2222222222,12.0,10.0,47.1111111111,8.05555555556,4.0,95.4444444444,48.4444444444,95.4444444444,48.7894736842,10.8947368421,5.73684210526,99.4736842105,54.3157894737,99.0,46.5,10.0,4.77777777778,90.1111111111,49.5555555556,93.9444444444,46.1111111111,9.0,5.05555555556,87.8888888889,51.0555555556,92.2777777778
276,276,21,0,1,0,0,1,-1,-1,0.489473684211,1.118124857,1,1,1,-1,-6,0.471962616822,0.689473684211,50.3,47.1111111111,101.0,89.1111111111,48.8,45.6666666667,1.2,1.9,4.7,3.44444444444,4.3,3.55555555556,8.0,8.44444444444,98.6,90.1111111111,11.0,10.0,50.3,47.1111111111,101.0,90.6,48.0909090909,42.5,1.5,1.7,4.90909090909,3.4,6.0,4.4,10.7272727273,8.2,89.0909090909,89.7,12.0,11.0,47.3157894737,8.21052631579,3.94736842105,94.5789473684,48.7894736842,95.3684210526,45.4285714286,9.52380952381,5.2380952381,89.380952381,48.619047619,91.9523809524,48.3,10.75,5.6,99.2,53.85,98.3,45.7368421053,9.26315789474,5.15789473684,87.7894736842,50.9473684211,92.7368421053
277,277,22,1,1,2,1,1,0,0,0.519801980198,0.903538244566,0,0,1,-1,-4,0.367346938776,0.538834951456,50.3,47.0,101.0,88.6,48.8,44.2,1.2,1.81818181818,4.7,3.7,4.3,3.8,8.0,8.4,98.6,89.2,11.0,11.0,50.3,47.0,101.0,94.1,47.9,44.5,1.2,0.818181818182,5.3,5.0,5.1,4.5,10.5,9.4,84.3,94.9,10.0,12.0,46.5,8.2,4.05,93.9,48.65,94.8,46.2,9.95,4.8,89.6,48.8,91.95,45.8636363636,9.5,5.18181818182,88.4545454545,48.8636363636,91.5454545455,53.0,9.26315789474,4.68421052632,96.9473684211,50.3157894737,101.578947368
278,278,1,0,0,1,4,1,-3,-3,0.0,1.16666666667,1,1,3,0,0,0.5,0.5,51.8230029489,48.0,104.133146799,77.0,53.9948416127,32.0,1.49731224486,3.0,5.7585156038,6.0,5.60542029843,5.0,10.52197504,7.0,94.5018922414,64.0,0.0,1.0,51.8230029489,48.0,104.133146799,74.0,53.9948416127,51.0,1.49731224486,2.0,5.7585156038,2.0,5.60542029843,6.0,10.52197504,13.0,94.5018922414,75.0,0.0,1.0,32.0,7.0,5.0,64.0,48.0,77.0,51.0,13.0,6.0,75.0,52.0,74.0,34.0,6.0,5.0,75.0,52.0,79.0,44.0,14.0,5.0,66.0,48.0,65.0
279,279,2,1,0,0,0,0,-2,-3,0.277777777778,1.25,0,1,0,0,0,0.5,0.5,51.8230029489,45.0,104.133146799,79.0,53.9948416127,38.5,1.49731224486,3.5,5.7585156038,4.5,5.60542029843,3.0,10.52197504,5.5,94.5018922414,81.0,0.0,2.0,51.8230029489,45.0,104.133146799,86.0,57.0,39.0,3.0,2.0,6.0,5.0,7.0,6.0,11.0,11.0,81.0,80.0,1.0,1.0,38.5,5.5,3.0,81.0,45.0,79.0,48.0,11.0,6.5,80.5,52.5,87.5,59.5,10.5,4.5,84.0,55.0,92.5,37.5,6.0,3.5,76.0,47.5,79.0
280,280,3,1,0,1,1,0,-1,-3,0.357142857143,1.5487804878,0,2,1,-1,-1,0.666666666667,0.714285714286,48.0,45.0,135.0,79.0,73.0,38.5,1.0,3.5,7.0,4.5,5.0,3.0,11.0,5.5,121.0,81.0,1.0,2.0,48.0,45.0,135.0,97.0,65.5,51.0,1.5,3.0,6.5,7.0,8.0,4.0,14.5,6.0,92.5,71.0,2.0,1.0,50.0,7.33333333333,3.66666666667,94.3333333333,46.0,97.6666666667,60.6666666667,11.6666666667,6.66666666667,85.3333333333,50.3333333333,103.333333333,52.6666666667,9.33333333333,5.33333333333,96.6666666667,52.3333333333,100.333333333,45.3333333333,8.66666666667,5.33333333333,112.333333333,48.6666666667,113.666666667
281,281,4,0,0,0,3,0,-2,-6,0.25,1.51754385965,1,2,1,0,0,0.666666666667,0.666666666667,50.5,45.0,125.5,79.0,67.5,38.5,1.5,3.5,5.0,4.5,3.0,3.0,9.5,5.5,114.0,81.0,2.0,2.0,50.5,45.0,125.5,88.0,52.5,36.0,2.0,3.0,3.5,2.0,3.5,3.0,5.0,4.0,93.5,89.0,2.0,1.0,53.0,7.5,3.0,97.5,47.75,102.25,47.0,4.66666666667,3.33333333333,92.0,49.6666666667,95.6666666667,57.0,11.0,6.5,92.75,49.5,107.25,45.0,8.0,4.33333333333,80.3333333333,50.0,89.3333333333
282,282,5,1,0,1,1,0,-2,-6,0.3,1.16304347826,0,1,1,0,0,0.5,0.617647058824,50.5,47.3333333333,125.5,84.6666666667,67.5,39.0,1.5,3.33333333333,5.0,4.0,3.0,3.33333333333,9.5,6.0,114.0,85.6666666667,2.0,3.0,50.5,47.3333333333,125.5,81.5,44.3333333333,36.0,1.33333333333,2.5,5.0,0.5,5.66666666667,5.5,9.0,9.0,89.0,84.5,3.0,2.0,50.4,7.4,3.2,97.0,48.6,101.0,41.0,9.0,5.6,87.2,47.0,86.8,48.0,5.5,3.5,95.75,49.25,99.25,48.5,8.25,3.75,82.0,52.25,88.0
283,283,6,1,1,4,0,1,-1,-2,0.396551724138,1.08068783069,0,1,1,0,0,0.458333333333,0.5,51.0,47.3333333333,123.333333333,84.6666666667,65.6666666667,39.0,1.33333333333,3.33333333333,4.66666666667,4.0,7.0,3.33333333333,14.3333333333,6.0,110.666666667,85.6666666667,3.0,3.0,51.0,47.3333333333,123.333333333,119.8,53.9948416127,52.2,1.49731224486,2.2,5.7585156038,3.2,5.60542029843,4.0,10.52197504,8.0,94.5018922414,117.6,0.0,5.0,52.3333333333,10.1666666667,5.16666666667,98.1666666667,49.1666666667,104.0,52.2,8.0,4.0,117.6,46.6,119.8,42.8333333333,8.83333333333,5.33333333333,91.1666666667,47.1666666667,92.1666666667,64.3333333333,9.33333333333,5.16666666667,98.0,48.8333333333,117.5
284,284,7,1,0,0,1,1,-1,-3,0.328571428571,1.13665086888,0,1,1,-1,-2,0.5,0.603448275862,52.5,47.3333333333,129.5,84.6666666667,70.25,39.0,1.5,3.33333333333,4.75,4.0,6.25,3.33333333333,13.75,6.0,110.25,85.6666666667,4.0,3.0,52.5,47.3333333333,129.5,114.75,69.0,62.75,1.33333333333,1.5,4.33333333333,3.25,6.0,5.0,9.66666666667,10.75,104.0,97.25,3.0,4.0,56.8571428571,10.4285714286,5.0,99.7142857143,50.2857142857,110.285714286,65.4285714286,10.2857142857,5.42857142857,100.142857143,49.1428571429,119.285714286,50.0,8.16666666667,4.0,118.333333333,46.0,117.5,49.1666666667,10.1666666667,5.66666666667,95.0,47.0,106.8
285,285,8,0,1,3,0,1,0,0,0.397435897436,0.901901983033,1,1,1,-1,-1,0.370967741935,0.588235294118,51.4,47.3333333333,119.0,84.6666666667,63.2,39.0,1.6,3.33333333333,5.0,4.0,6.4,3.33333333333,13.6,6.0,102.4,85.6666666667,5.0,3.0,51.4,47.3333333333,119.0,98.5,46.75,45.5,1.33333333333,2.0,7.25,2.0,4.0,1.5,6.5,6.5,90.75,103.0,4.0,2.0,54.125,10.75,5.25,96.125,49.875,106.125,46.3333333333,6.5,3.16666666667,94.8333333333,44.6666666667,92.1666666667,62.25,10.375,5.625,96.375,49.625,114.0,45.4285714286,9.42857142857,5.42857142857,103.714285714,50.2857142857,107.857142857
286,286,9,1,1,1,1,1,0,0,0.409090909091,1.06737768749,0,1,1,-1,-2,0.454545454545,0.413043478261,51.4,47.5,119.0,98.25,63.2,45.25,1.6,3.0,5.0,3.75,6.4,3.5,13.6,6.25,102.4,98.0,5.0,4.0,51.4,47.5,119.0,100.333333333,59.5,53.0,2.33333333333,2.66666666667,6.66666666667,3.66666666667,6.0,4.66666666667,12.0,11.0,111.333333333,86.3333333333,6.0,3.0,55.2222222222,10.3333333333,5.11111111111,100.444444444,49.6666666667,109.777777778,57.3333333333,11.6666666667,5.55555555556,103.0,59.1111111111,111.222222222,46.4285714286,6.42857142857,2.85714285714,98.5714285714,45.7142857143,96.1428571429,43.6,8.7,5.0,94.2,48.2,91.5
287,287,10,1,1,0,2,1,-1,-2,0.36,0.819787900699,0,1,1,-1,-5,0.322222222222,0.523255813953,51.0,47.5,119.666666667,98.25,61.8333333333,45.25,1.83333333333,3.0,4.16666666667,3.75,5.5,3.5,12.5,6.25,103.166666667,98.0,6.0,4.0,51.0,47.5,119.666666667,114.4,78.4,62.8,1.0,2.4,6.4,5.2,7.6,3.6,14.2,6.0,111.8,96.0,5.0,5.0,55.2,10.0,4.7,101.1,49.6,111.1,70.6,10.1,5.6,103.9,51.3,123.6,56.6,11.3,5.4,103.9,58.3,110.9,51.2222222222,9.66666666667,4.88888888889,99.4444444444,47.1111111111,107.625
288,288,11,0,1,2,0,1,0,0,0.407407407407,1.30535475234,1,1,1,0,3,0.566666666667,0.555555555556,49.7142857143,47.5,116.428571429,98.25,60.5714285714,45.25,2.0,3.0,4.0,3.75,5.57142857143,3.5,12.0,6.25,100.714285714,98.0,7.0,4.0,49.7142857143,47.5,116.428571429,100.2,48.2,57.8,0.8,1.6,5.2,5.2,5.2,4.0,10.0,8.4,101.6,93.0,5.0,5.0,55.0,9.90909090909,4.81818181818,99.7272727273,48.9090909091,109.818181818,53.0,9.2,4.6,97.3,48.8,110.2,69.9090909091,10.1818181818,5.63636363636,102.363636364,51.9090909091,122.545454545,49.4545454545,10.0909090909,6.18181818182,101.363636364,49.3636363636,108.636363636
289,289,12,0,1,0,1,1,-1,-1,0.379310344828,1.04166043008,1,1,1,-1,-3,0.426470588235,0.66,49.7142857143,47.5,116.428571429,98.25,60.5714285714,45.25,2.0,2.4,4.0,3.75,5.57142857143,3.5,12.0,6.25,100.714285714,98.0,7.0,5.0,49.7142857143,47.5,116.428571429,113.857142857,61.5,54.2857142857,1.0,1.85714285714,6.16666666667,5.0,5.16666666667,3.42857142857,12.1666666667,7.85714285714,103.166666667,101.142857143,7.0,7.0,55.0,9.90909090909,4.81818181818,99.7272727273,48.9090909091,109.818181818,57.6153846154,9.84615384615,4.23076923077,102.076923077,51.6153846154,115.846153846,53.0,9.2,4.6,97.3,48.8,110.2,36.5,7.9,4.3,76.2,48.7,80.3333333333
290,290,13,1,1,1,0,1,0,0,0.4375,0.854970263381,0,1,0,-1,-4,0.336363636364,0.453846153846,49.7142857143,47.5,116.428571429,98.25,60.5714285714,45.25,2.0,2.0,4.0,3.75,5.57142857143,3.5,12.0,6.25,100.714285714,98.0,7.0,6.0,49.7142857143,47.5,116.428571429,97.0,52.1666666667,52.25,1.42857142857,1.5,6.5,5.75,5.5,4.75,10.5,8.25,89.1666666667,93.75,7.0,5.0,55.0,9.90909090909,4.81818181818,99.7272727273,48.9090909091,109.818181818,52.2,9.6,5.2,91.0,52.1,97.1,57.6153846154,9.84615384615,4.23076923077,102.076923077,51.6153846154,115.846153846,61.5833333333,10.9166666667,5.75,91.8333333333,50.3333333333,111.833333333
